matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,shots_off_target.home,shots_off_target.away,blocked_shots.home,blocked_shots.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,yellow_cards.home,yellow_cards.away,red_cards.home,red_cards.away
0dzJmfDR,,FINISHED,28.11.2020 13:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,1,7.1,6.8,Attwell S. (Eng),Amex Stadium (Brighton),31 876,,40%,60%,11,6,3,2,4,3,0%,0%,6,1,2,3,2,2,13,12,,,9,13,1,2,2,1,,
GMulrYzk,,FINISHED,27.11.2020 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,2,6.7,7.4,Scott G. (Eng),Selhurst Park (London),25 486,,58%,42%,12,14,3,7,7,3,0%,0%,8,5,1,2,0,0,10,9,,,9,10,5,3,2,2,,
vsnAkGrF,,FINISHED,23.11.2020 21:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,1,1,7,7.2,Marriner A. (Eng),Molineux Stadium (Wolverhampton),31 750,,45%,55%,20,7,9,2,7,4,0%,0%,5,3,6,2,2,1,15,16,,,14,14,1,8,2,0,,
0zaryHTL,,FINISHED,23.11.2020 18:30,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,0,7.1,6.7,Friend K. (Eng),Turf Moor (Burnley),22 546,,46%,54%,10,15,4,5,4,7,0%,0%,3,5,3,5,2,2,11,15,,,13,9,5,3,2,0,,
Mo1BUE6k,,FINISHED,22.11.2020 20:15,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,3,0,7.5,6.9,Kavanagh C. (Eng),Anfield (Liverpool),61 276,,56%,44%,24,11,13,4,10,3,0%,0%,8,5,3,2,2,1,7,17,,,15,6,4,10,0,2,,
re27Vfiq,,FINISHED,22.11.2020 17:30,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,0,7.2,7,Taylor A. (Eng),Elland Road (Leeds),37 792,,66%,34%,25,9,4,2,5,3,0%,0%,16,6,5,1,0,2,9,9,,,9,8,2,4,3,0,0,1
WGr2ixE2,,FINISHED,22.11.2020 15:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,0,1,6.8,7.4,Atkinson M. (Eng),Bramall Lane (Sheffield),32 050,,51%,49%,9,15,5,3,2,6,0%,0%,3,5,1,7,4,2,8,11,,,7,6,2,5,,,,
vRcnzyqS,,FINISHED,22.11.2020 13:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,3,6.7,7.4,Madley A. (Eng),Craven Cottage (London),29 589,,54%,46%,14,9,6,7,2,5,0%,0%,4,0,4,2,2,3,12,16,,,14,10,4,4,2,0,,
G80FTYLe,,FINISHED,21.11.2020 21:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,1,0,7.5,6.7,Coote D. (Eng),Old Trafford (Manchester),75 635,,63%,37%,17,7,7,2,8,2,0%,0%,2,4,8,1,1,1,18,12,,,12,17,2,6,1,1,,
A7s6jdT8,,FINISHED,21.11.2020 18:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,2,0,7.3,6.6,Dean M. (Eng),Tottenham Hotspur Stadium (London),62 850,,34%,66%,4,22,2,5,0,10,0%,0%,0,6,2,11,1,2,21,13,,,13,19,5,0,2,2,,
6DavxcEF,,FINISHED,21.11.2020 16:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,2,6.4,7.1,Oliver M. (Eng),Villa Park (Birmingham),42 789,,55%,45%,15,7,4,3,12,3,0%,0%,6,3,5,1,2,0,18,8,,,5,18,1,3,2,3,0,1
UB4JShy2,,FINISHED,21.11.2020 13:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,2,6.2,7.3,Pawson C. (Eng),St. James' Park (Newcastle),52 305,,29%,71%,8,14,1,3,7,4,0%,0%,4,6,3,5,2,2,14,13,,,11,12,1,1,2,0,,
drtdPJU9,,FINISHED,08.11.2020 20:15,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,3,6.4,7.5,Atkinson M. (Eng),Emirates Stadium (London),60 704,,59%,41%,13,15,2,6,3,8,0%,0%,8,0,3,9,1,1,14,12,,,11,13,4,2,,,,
ruEqGFid,,FINISHED,08.11.2020 17:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,1,6.6,6.7,Pawson C. (Eng),Etihad Stadium (Manchester),55 097,,55%,45%,7,10,2,3,1,2,0%,0%,4,4,1,3,2,5,16,20,,,19,11,2,1,3,1,,
4lFuHexj,,FINISHED,08.11.2020 15:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,0,7.1,6.6,Taylor A. (Eng),King Power Stadium (Leicester),32 261,,50%,50%,10,7,3,2,6,3,0%,0%,4,4,3,1,0,1,6,13,,,12,8,2,2,2,3,,
Ao6VwJq3,,FINISHED,08.11.2020 13:00,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,1,6.8,7.4,Madley A. (Eng),The Hawthorns (West Bromwich),26 688,,41%,59%,12,19,2,5,9,6,0%,0%,7,6,3,8,1,1,13,18,,,17,12,4,2,1,0,,
hAezwwa9,,FINISHED,07.11.2020 21:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,0,7.5,6.7,Jones R. (Eng),London Stadium (London),62 500,,52%,48%,16,13,7,3,9,5,0%,0%,8,4,1,6,3,2,11,12,,,10,9,3,6,2,2,,
hAZ4NcaM,,FINISHED,07.11.2020 18:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,4,1,7.7,6.2,Moss J. (Eng),Stamford Bridge (London),40 341,,71%,29%,20,6,9,3,6,7,0%,0%,5,1,6,2,1,1,14,6,,,5,14,2,5,0,2,,
nXY8MHES,,FINISHED,07.11.2020 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,4,1,7.3,6.4,Kavanagh C. (Eng),Selhurst Park (London),25 486,,35%,65%,10,9,6,3,3,6,0%,0%,2,4,2,2,1,1,17,10,,,9,16,2,2,0,2,,
MPPzIyNq,,FINISHED,07.11.2020 13:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,3,6.6,7.2,Tierney P. (Eng),Goodison Park (Liverpool),39 572,,54%,46%,7,13,1,5,5,2,0%,0%,5,5,1,3,3,1,21,15,,,12,19,2,0,4,2,,
Wf7RvaUd,,FINISHED,06.11.2020 21:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,2,0,7.5,6.4,Bankes P. (Eng),St. Mary's Stadium (Southampton),32 384,,61%,39%,15,4,8,2,7,3,0%,0%,2,1,5,1,4,1,12,16,,,12,11,2,6,1,2,,
EJz1OwpG,,FINISHED,06.11.2020 18:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,0,0,7,7.2,Dean M. (Eng),Amex Stadium (Brighton),31 876,,59%,41%,19,4,3,1,5,3,0%,0%,7,3,9,0,1,1,6,12,,,11,5,1,3,1,0,,
Yo0S9vVM,,FINISHED,02.11.2020 21:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,1,4,6.4,7.3,Marriner A. (Eng),Elland Road (Leeds),37 792,,67%,33%,11,10,4,8,10,3,0%,0%,5,1,2,1,2,0,6,10,,,9,5,4,3,1,1,,
jNANAKFG,,FINISHED,02.11.2020 18:30,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,2,0,7.4,6.7,Hooper S. (Eng),Craven Cottage (London),29 589,,45%,55%,13,10,6,1,5,2,0%,0%,3,4,4,5,1,4,16,14,,,13,11,1,4,3,2,,
OUslRu0c,,FINISHED,01.11.2020 20:15,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,1,6.9,6.4,Scott G. (Eng),Tottenham Hotspur Stadium (London),62 850,,44%,56%,9,6,3,2,4,5,0%,0%,6,2,0,2,0,4,17,14,,,14,13,1,1,2,1,,
UV0c4Ihp,,FINISHED,01.11.2020 17:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,1,6.4,7.2,Dean M. (Eng),Old Trafford (Manchester),75 635,,53%,47%,8,7,2,2,6,3,0%,0%,3,5,3,0,4,0,12,15,,,12,12,1,2,3,3,,
8Ma13x8j,,FINISHED,01.11.2020 15:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,1,7.1,6.6,Attwell S. (Eng),St. James' Park (Newcastle),52 305,,37%,63%,11,15,4,4,5,4,0%,0%,3,6,4,5,1,0,9,10,,,9,10,3,2,2,4,,
rc7FCto4,,FINISHED,01.11.2020 13:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,3,4,6.6,7.3,England D. (Eng),Villa Park (Birmingham),42 789,,56%,44%,19,9,10,4,11,1,0%,0%,2,4,7,1,2,2,18,14,,,12,17,0,7,1,2,,
CxaW8bpT,,FINISHED,31.10.2020 18:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,2,1,7.1,6.4,Friend K. (Eng),Anfield (Liverpool),61 276,,72%,28%,9,4,5,3,1,2,0%,0%,3,0,1,1,1,0,13,14,,,13,14,2,3,0,1,,
xK6JB00A,,FINISHED,31.10.2020 16:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,3,6.2,7.5,Coote D. (Eng),Turf Moor (Burnley),22 546,,36%,64%,5,14,0,9,3,4,0%,0%,4,1,1,4,1,4,19,11,,,10,15,6,0,1,0,,
ARwpSLpi,,FINISHED,31.10.2020 13:30,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,1,6.6,7.5,Oliver M. (Eng),Bramall Lane (Sheffield),32 050,,35%,65%,3,16,1,8,2,5,0%,0%,1,4,1,4,0,2,8,14,,,14,6,7,1,,,,
IishQaF3,,FINISHED,30.10.2020 21:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,2,0,7.5,6.4,Atkinson M. (Eng),Molineux Stadium (Wolverhampton),31 750,,45%,55%,15,11,5,2,7,6,0%,0%,8,3,2,6,0,2,7,13,,,13,4,2,3,0,2,0,1
OCArAmP5,,FINISHED,26.10.2020 21:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,1,6.7,7.4,Oliver M. (Eng),Turf Moor (Burnley),22 546,,38%,62%,13,9,4,3,4,5,0%,0%,5,2,4,4,4,2,9,13,,,9,7,2,4,2,0,,
fw6vBT9a,,FINISHED,26.10.2020 18:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,1,1,7,7.1,Moss J. (Eng),Amex Stadium (Brighton),31 876,,50%,50%,5,9,3,3,6,2,0%,0%,1,5,1,1,2,1,8,16,,,14,7,2,2,2,0,,
YNHVCkum,,FINISHED,25.10.2020 20:15,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,0,1,6.6,7,Pawson C. (Eng),Emirates Stadium (London),60 704,,57%,43%,12,6,4,2,9,3,0%,0%,4,3,4,1,1,0,9,14,,,13,9,1,4,3,5,,
468BDMVc,,FINISHED,25.10.2020 17:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,1,7.1,7,Mason L. (Eng),Molineux Stadium (Wolverhampton),31 750,,63%,37%,16,5,3,2,2,3,0%,0%,8,0,5,3,0,1,10,10,,,10,10,1,2,0,1,,
8vF2Fr1o,,FINISHED,25.10.2020 15:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,0,7.5,6.3,Friend K. (Eng),St. Mary's Stadium (Southampton),32 384,,54%,46%,13,6,6,2,4,5,0%,0%,6,1,1,3,1,1,11,11,,,11,11,2,4,1,2,0,1
pSbi8RgI,,FINISHED,24.10.2020 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,2,1,7.4,6.8,Dean M. (Eng),Anfield (Liverpool),61 276,,62%,38%,17,13,5,2,7,3,0%,0%,7,7,5,4,2,0,15,9,,,7,15,1,3,0,3,,
fyRKjaOp,,FINISHED,24.10.2020 18:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,0,7.1,7,Atkinson M. (Eng),Old Trafford (Manchester),75 635,,50%,50%,14,6,4,1,9,6,0%,0%,5,2,5,3,2,0,6,10,,,8,6,1,4,3,1,,
239n97vC,,FINISHED,24.10.2020 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,2,7,7.3,Scott G. (Eng),Craven Cottage (London),29 589,,66%,34%,16,14,3,10,4,4,0%,0%,9,3,4,1,1,2,13,12,,,11,11,8,2,0,1,1,0
nVD6E2Gi,,FINISHED,24.10.2020 13:30,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,1,6.9,7.1,Taylor A. (Eng),London Stadium (London),62 500,,30%,70%,6,14,2,7,2,10,0%,0%,3,6,1,1,1,0,5,13,,,14,6,6,1,2,0,,
Gn7zC9fg,,FINISHED,23.10.2020 21:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,0,3,6.6,7.6,Tierney P. (Eng),Villa Park (Birmingham),42 789,,40%,60%,12,27,4,9,6,5,0%,0%,5,13,3,5,0,0,17,14,,,14,17,6,4,2,2,,
zDXAD1E0,,FINISHED,19.10.2020 21:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,0,1,6.6,7.3,Coote D. (Eng),Elland Road (Leeds),37 792,,68%,32%,13,7,2,3,8,3,0%,0%,7,1,4,3,1,2,14,14,,,13,12,2,2,2,1,,
KKDRDVPt,,FINISHED,19.10.2020 18:30,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,0,0,7.2,7,Taylor A. (Eng),The Hawthorns (West Bromwich),26 688,,57%,43%,13,9,6,4,8,2,0%,0%,5,4,2,1,2,0,17,17,,,15,17,4,6,2,2,,
lGyFCLT6,,FINISHED,18.10.2020 20:15,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,1,6.7,7.4,Moss J. (Eng),King Power Stadium (Leicester),32 261,,50%,50%,11,10,5,4,2,7,0%,0%,2,5,4,1,2,3,21,20,,,18,18,3,5,4,3,,
2uRaIBHP,,FINISHED,18.10.2020 17:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,3,3,7.2,6.7,Tierney P. (Eng),Tottenham Hotspur Stadium (London),62 850,,51%,49%,11,13,6,4,3,7,0%,0%,4,4,1,5,1,3,15,14,,,13,12,2,3,0,5,,
Ecq2FNql,,FINISHED,18.10.2020 15:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,1,6.8,6.8,Attwell S. (Eng),Selhurst Park (London),25 486,,34%,66%,1,20,1,3,2,5,0%,0%,0,9,0,8,1,2,14,14,,,13,12,2,0,3,2,0,1
OlSeJi2J,,FINISHED,18.10.2020 13:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,1,7.1,7.2,Marriner A. (Eng),Bramall Lane (Sheffield),32 050,,41%,59%,10,15,6,6,2,5,0%,0%,3,5,1,4,4,0,8,8,,,5,9,5,5,0,2,,
MTZMAabJ,,FINISHED,17.10.2020 21:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,4,6.8,7.8,Pawson C. (Eng),St. James' Park (Newcastle),52 305,,36%,64%,7,28,4,14,0,7,0%,0%,2,6,1,8,0,2,13,9,,,9,12,10,3,1,1,,
rwyJBuqD,,FINISHED,17.10.2020 18:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,0,7.3,6.6,Kavanagh C. (Eng),Etihad Stadium (Manchester),55 097,,59%,41%,13,11,5,3,6,6,0%,0%,4,5,4,3,0,2,12,15,,,15,10,3,4,4,1,,
pOvbG3Us,,FINISHED,17.10.2020 16:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,3,3,7,6.8,Bankes P. (Eng),Stamford Bridge (London),40 341,,53%,47%,11,13,5,6,6,2,0%,0%,3,5,3,2,3,1,10,14,,,11,9,3,2,1,1,,
hlr6Esaf,,FINISHED,17.10.2020 13:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,2,2,6.9,7,Oliver M. (Eng),Goodison Park (Liverpool),39 572,,42%,58%,11,22,5,8,2,5,0%,0%,5,8,1,6,2,3,10,16,,,15,9,6,3,3,2,1,0
6J0L2p0r,,FINISHED,04.10.2020 20:15,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,7,2,7.7,6.2,Atkinson M. (Eng),Villa Park (Birmingham),42 789,,30%,70%,18,14,11,8,2,7,0%,0%,4,1,3,5,2,1,11,9,,,7,10,6,4,2,1,,
l2dtbMED,,FINISHED,04.10.2020 17:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,1,6,5.9,7.8,Taylor A. (Eng),Old Trafford (Manchester),75 635,,38%,62%,5,22,2,8,2,4,0%,0%,2,6,1,8,1,0,10,14,,,14,10,2,1,2,1,1,0
0xOh7QiR,,FINISHED,04.10.2020 15:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,2,1,7.3,6.4,Mason L. (Eng),Emirates Stadium (London),60 704,,65%,35%,6,6,5,2,2,4,0%,0%,0,2,1,2,0,3,12,2,,,3,9,1,3,0,1,,
rFhWKqMQ,,FINISHED,04.10.2020 15:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,0,7.1,6.6,England D. (Eng),Molineux Stadium (Wolverhampton),31 750,,47%,53%,14,10,5,2,6,2,0%,0%,3,5,6,3,0,0,8,14,,,15,8,2,4,1,1,,
ABcxa2a7,,FINISHED,04.10.2020 13:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,0,3,6.4,7.6,Madley A. (Eng),King Power Stadium (Leicester),32 261,,69%,31%,4,14,0,6,6,4,0%,0%,2,5,2,3,4,2,12,11,,,11,8,3,0,2,2,,
0j3RLP6K,,FINISHED,04.10.2020 13:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,2,0,7.2,6.5,Kavanagh C. (Eng),St. Mary's Stadium (Southampton),32 384,,62%,38%,13,5,7,2,5,1,0%,0%,5,1,1,2,1,1,11,20,,,19,10,2,5,2,1,,
25pOM5iE,,FINISHED,03.10.2020 21:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,3,1,7.4,6.3,Coote D. (Eng),St. James' Park (Newcastle),52 305,,48%,52%,10,7,5,3,3,4,0%,0%,4,2,1,2,4,5,22,15,,,13,17,2,2,2,3,,
hz3Xarp1,,FINISHED,03.10.2020 18:30,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,1,6.9,7.1,Dean M. (Eng),Elland Road (Leeds),37 792,,52%,48%,12,23,7,2,7,10,0%,0%,2,14,3,7,2,3,16,14,,,11,12,1,6,2,1,,
Eq4T0OUf,,FINISHED,03.10.2020 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,4,2,7.4,6.4,Hooper S. (Eng),Goodison Park (Liverpool),39 572,,43%,57%,11,11,6,3,3,10,0%,0%,2,3,3,5,0,2,15,13,,,13,14,1,2,0,1,,
KM4P14Fl,,FINISHED,03.10.2020 13:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,4,0,7.6,6,Oliver M. (Eng),Stamford Bridge (London),40 341,,71%,29%,17,4,6,0,8,5,0%,0%,6,2,5,2,1,0,11,18,,,17,13,0,2,2,0,,
Qaqjm50e,,FINISHED,28.09.2020 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,3,1,7.2,6.5,Pawson C. (Eng),Anfield (Liverpool),61 276,,66%,34%,21,4,8,3,7,3,0%,0%,7,1,6,0,0,5,12,11,,,11,7,2,5,2,2,,
n9pnlook,,FINISHED,28.09.2020 18:45,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,3,6.6,7.7,Attwell S. (Eng),Craven Cottage (London),29 589,,65%,35%,16,12,3,5,5,3,0%,0%,9,4,4,3,0,3,16,18,,,18,14,2,3,6,3,,
MoPl86xL,,FINISHED,27.09.2020 20:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,4,0,7.7,6.4,Atkinson M. (Eng),London Stadium (London),62 500,,37%,63%,15,11,7,2,1,3,0%,0%,7,4,1,5,3,2,13,10,,,7,11,2,4,0,1,,
KMrfnPF1,,FINISHED,27.09.2020 17:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,5,6.2,7.3,Oliver M. (Eng),Etihad Stadium (Manchester),55 097,,72%,28%,16,7,5,7,3,3,0%,0%,7,0,4,0,2,3,10,12,,,13,8,2,3,1,3,,
