matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,yellow_cards.home,yellow_cards.away,shots_off_target.home,shots_off_target.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,blocked_shots.home,blocked_shots.away,red_cards.home,red_cards.away
GAT6GxYg,,FINISHED,08.10.2023 15:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,1,1,6.7,6.9,Jones R. (Eng),Molineux Stadium (Wolverhampton),31 750,31 578,1.27,1.74,46%,54%,8,18,3,4,2,10,0%,0%,4,2,5,14,3,1,10,22,15,15,19,9,3,2,,,1,0
bFbnD3R1,,FINISHED,07.10.2023 18:30,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,0,0,7.1,7.2,Pawson C. (Eng),Selhurst Park (London),25 486,25 017,0.92,1.32,52%,48%,8,16,2,5,3,7,0%,0%,0,1,6,11,0,2,14,7,10,13,7,12,5,2,,,,
pCfrEqCe,,FINISHED,07.10.2023 16:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,4,6.1,7.3,Attwell S. (Eng),Turf Moor (Burnley),22 546,21 654,0.49,1.49,37%,63%,10,9,3,5,7,3,0%,0%,2,4,7,4,4,2,12,15,17,11,11,9,1,2,,,,
CInUym42,,FINISHED,07.10.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,3,0,7.7,6.4,Coote D. (Eng),Goodison Park (Liverpool),39 572,38 815,2.09,0.81,48%,52%,25,11,8,4,8,7,0%,0%,1,2,17,7,2,0,16,16,18,21,14,15,4,5,,,,
j9oYz7J8,,FINISHED,07.10.2023 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,3,1,7.4,6.5,Barrott S. (Eng),Craven Cottage (London),29 589,24 361,2.22,0.61,60%,40%,20,5,6,2,9,4,0%,0%,1,2,14,3,2,1,12,10,16,12,8,10,1,3,,,,
8pQbIb3s,,FINISHED,07.10.2023 16:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,2,1,7.2,6.8,Madley A. (Eng),Old Trafford (Manchester),75 635,73 453,1.16,0.97,64%,36%,21,11,8,3,7,5,0%,0%,0,5,13,8,4,1,19,14,33,14,10,17,2,6,,,,
WK2VZQYE,,FINISHED,07.10.2023 13:30,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,1,6.5,7.4,Brooks J. (Eng),Kenilworth Road (Luton),12 300,10 290,0.80,2.27,33%,67%,12,15,2,4,5,6,0%,0%,2,3,10,11,4,4,11,20,22,29,16,7,3,2,,,0,1
v7i1fwb8,,FINISHED,03.10.2023 20:30,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,1,2,6.5,7.4,Bankes P. (Eng),Kenilworth Road (Luton),12 300,10 918,1.26,0.96,49%,51%,18,14,3,4,6,6,0%,0%,4,2,15,10,3,3,9,17,27,20,14,6,2,2,,,,
nHh6GHGd,,FINISHED,02.10.2023 21:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,2,6.4,7.4,Robinson T. (Eng),Craven Cottage (London),29 589,24 445,1.08,1.73,56%,44%,10,11,3,4,8,1,0%,0%,1,4,7,7,2,4,11,14,21,17,15,12,2,3,,,,
bFMfNmk9,,FINISHED,01.10.2023 15:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,1,7,7,Tierney P. (Eng),City Ground (Nottingham),30 404,29 004,0.42,1.61,41%,59%,6,18,1,5,1,11,0%,0%,3,2,5,13,2,1,11,8,20,24,6,10,4,0,,,1,0
AkQbM74F,,FINISHED,30.09.2023 18:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,2,1,7.5,6.6,Hooper S. (Eng),Tottenham Hotspur Stadium (London),62 850,62 001,2.37,1.37,65%,35%,24,12,8,4,11,5,0%,0%,5,6,16,8,4,1,18,15,19,23,11,17,3,6,,,0,2
xr3WMJwT,,FINISHED,30.09.2023 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,4,6,7.7,Salisbury M. (Eng),Vitality Stadium (Bournemouth),11 307,11 193,0.58,3.16,42%,58%,8,15,1,8,6,6,0%,0%,0,1,7,7,2,0,10,13,15,13,11,10,4,1,,,,
8Qg2Hc1j,,FINISHED,30.09.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,1,2,6.7,7.3,Taylor A. (Eng),Goodison Park (Liverpool),39 572,39 289,2.74,0.78,68%,32%,23,9,5,2,3,6,0%,0%,0,1,18,7,2,3,13,10,35,24,8,10,0,4,,,,
Q1OnP9Kd,,FINISHED,30.09.2023 16:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,0,1,6.8,7.4,Kavanagh C. (Eng),Old Trafford (Manchester),75 635,73 428,1.73,0.81,77%,23%,19,8,4,2,10,4,0%,0%,3,2,15,6,2,0,8,12,31,17,10,8,1,4,,,,
4hNjOTZ2,,FINISHED,30.09.2023 16:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,2,0,7.5,6.3,Bramall T. (Eng),St. James' Park (Newcastle),52 305,52 163,2.98,0.80,53%,47%,20,8,8,2,5,3,0%,0%,1,3,12,6,1,3,18,8,19,19,7,15,2,6,,,,
hEF3LRJL,,FINISHED,30.09.2023 16:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,2,0,7.6,6.6,Scott G. (Eng),London Stadium (London),62 500,62 459,1.98,0.94,52%,48%,20,16,9,2,7,4,0%,0%,1,1,11,14,2,3,12,8,13,23,6,9,2,7,,,,
W4E7KoZR,,FINISHED,30.09.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,2,1,7,6.6,Pawson C. (Eng),Molineux Stadium (Wolverhampton),31 750,31 415,0.39,0.77,32%,68%,3,23,1,8,0,6,0%,0%,6,5,2,15,2,0,12,20,9,26,18,12,7,0,,,,
E3fbIwnp,,FINISHED,30.09.2023 13:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,6,1,7.3,5.9,Madley A. (Eng),Villa Park (Birmingham),42 789,40 636,1.48,1.64,38%,62%,19,11,9,3,1,3,0%,0%,4,4,10,8,0,6,27,20,21,8,19,21,2,3,,,,
fJDRNaOM,,FINISHED,24.09.2023 17:30,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,8,5.9,7.8,Attwell S. (Eng),Bramall Lane (Sheffield),32 050,31 127,0.86,3.77,42%,58%,9,22,1,15,2,5,0%,0%,4,0,8,7,3,1,6,10,7,11,12,8,7,1,,,,
zevkAtfN,,FINISHED,24.09.2023 15:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,2,6.9,6.9,Jones R. (Eng),Emirates Stadium (London),60 704,60 156,2.14,1.69,47%,53%,13,13,6,5,11,4,0%,0%,3,4,7,8,2,3,22,14,16,18,12,19,3,4,,,,
fuLL4KHp,,FINISHED,24.09.2023 15:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,3,1,7.2,6.4,Brooks J. (Eng),Amex Stadium (Brighton),31 876,31 617,1.58,1.41,62%,38%,13,12,4,4,4,4,0%,0%,3,3,9,8,1,1,18,13,14,13,12,17,3,1,,,,
nZ77SN9i,,FINISHED,24.09.2023 15:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,1,6.6,7.2,Gillett J. (Aus),Stamford Bridge (London),40 341,39 700,1.54,1.12,53%,47%,10,15,4,7,5,11,0%,0%,2,3,6,8,10,1,12,19,13,13,9,11,6,4,,,1,0
r11GQ1v4,,FINISHED,24.09.2023 15:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,3,1,7.6,6.5,Kavanagh C. (Eng),Anfield (Liverpool),61 276,50 136,3.42,1.22,64%,36%,22,11,7,4,7,4,0%,0%,0,2,15,7,2,1,11,12,14,14,12,13,3,4,,,,
YVJP3vXj,,FINISHED,23.09.2023 21:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,0,1,6.7,7.2,Harrington T. (Eng),Turf Moor (Burnley),22 546,21 593,0.97,0.86,62%,38%,12,11,4,4,9,5,0%,0%,1,2,8,7,1,3,14,6,9,16,6,12,3,4,,,,
Eowg909T,,FINISHED,23.09.2023 18:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,3,6.4,7.5,Oliver M. (Eng),Brentford Community Stadium (London),17 250,16 981,1.16,1.67,57%,43%,12,18,2,6,1,4,0%,0%,2,2,10,12,3,1,11,12,17,22,9,12,3,1,,,,
0xCBRsPc,,FINISHED,23.09.2023 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,0,0,7.1,7.2,Tierney P. (Eng),Selhurst Park (London),25 486,25 072,0.32,0.72,51%,49%,7,10,3,5,3,2,0%,0%,3,2,4,5,3,1,16,13,13,15,10,15,5,3,,,,
Mi0KPLgA,,FINISHED,23.09.2023 16:00,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,1,7.1,6.7,Smith J. (Eng),Kenilworth Road (Luton),12 300,10 893,1.80,0.54,56%,44%,20,3,4,3,10,1,0%,0%,0,2,16,0,1,1,19,13,21,12,12,17,2,3,,,0,1
GSENOu9G,,FINISHED,23.09.2023 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,2,0,7.2,6.1,Taylor A. (Eng),Etihad Stadium (Manchester),55 097,53 413,1.45,0.87,57%,43%,7,10,4,3,6,6,0%,0%,3,7,3,7,0,3,20,5,14,14,5,17,3,2,,,1,0
8rmYDOfb,,FINISHED,18.09.2023 20:45,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,1,1,7,6.9,Jones R. (Eng),City Ground (Nottingham),30 404,28 958,0.73,0.58,46%,54%,14,10,4,3,5,4,0%,0%,2,3,10,7,2,2,12,17,16,17,16,10,2,3,,,0,1
MiEFesuU,,FINISHED,17.09.2023 17:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,1,6.4,7,Hooper S. (Eng),Goodison Park (Liverpool),39 572,39 217,0.27,1.09,26%,74%,8,13,1,4,1,11,0%,0%,1,1,7,9,1,4,14,9,12,25,12,10,3,1,,,,
lvG7c3AH,,FINISHED,17.09.2023 15:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,0,7.2,7,Coote D. (Eng),Vitality Stadium (Bournemouth),11 307,10 421,1.16,1.73,36%,64%,13,14,4,6,1,7,0%,0%,1,5,9,8,1,2,21,13,16,14,14,20,6,4,,,,
v9rUE4uh,,FINISHED,16.09.2023 18:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,0,7.2,6.6,Pawson C. (Eng),St. James' Park (Newcastle),52 305,51 670,1.42,0.52,56%,44%,9,11,2,2,8,3,0%,0%,3,5,7,9,0,1,12,6,28,20,8,12,2,1,,,,
SUEBdNPN,,FINISHED,16.09.2023 16:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,3,1,7.3,6.5,England D. (Eng),Villa Park (Birmingham),42 789,40 809,1.56,1.08,67%,33%,16,6,5,3,4,2,0%,0%,5,3,11,3,1,0,9,14,22,17,13,9,2,2,,,,
bD5si1mo,,FINISHED,16.09.2023 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,1,0,7.2,6.4,Salisbury M. (Eng),Craven Cottage (London),29 589,24 467,1.23,1.35,78%,22%,13,7,2,2,6,2,0%,0%,2,2,11,5,0,1,15,6,24,14,6,14,2,1,,,,
0IqQFpQo,,FINISHED,16.09.2023 16:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,3,6.5,7.3,Gillett J. (Aus),Old Trafford (Manchester),75 635,73 592,0.95,1.84,44%,56%,14,10,4,8,8,1,0%,0%,2,2,10,2,4,1,10,12,15,10,8,9,5,3,,,,
nZoxDrA4,,FINISHED,16.09.2023 16:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,2,1,7.4,6.6,Bankes P. (Eng),Tottenham Hotspur Stadium (London),62 850,61 706,1.68,0.61,70%,30%,28,7,10,5,15,2,0%,0%,6,7,18,2,2,3,17,15,27,11,13,14,4,8,,,0,1
UcysC2PA,,FINISHED,16.09.2023 16:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,3,6.9,7.5,Madley A. (Eng),London Stadium (London),62 500,62 475,0.84,3.41,32%,68%,6,29,3,15,4,11,0%,0%,3,2,3,14,1,0,11,8,11,14,7,11,12,2,,,,
tYvoBMvH,,FINISHED,16.09.2023 13:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,3,6.8,7.4,Oliver M. (Eng),Molineux Stadium (Wolverhampton),31 750,31 257,0.57,3.00,34%,66%,11,16,2,6,4,4,0%,0%,1,3,9,10,1,0,4,11,23,27,10,4,3,1,,,,
f7qWcC40,,FINISHED,03.09.2023 17:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,3,1,7.3,6.5,Taylor A. (Eng),Emirates Stadium (London),60 704,60 192,1.41,0.94,55%,45%,17,10,5,2,12,3,0%,0%,2,3,12,8,2,1,8,10,17,15,8,7,1,2,,,,
vm7g2Ren,,FINISHED,03.09.2023 15:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,3,2,7.2,6.8,Jones R. (Eng),Selhurst Park (London),25 486,24 741,1.82,0.70,43%,57%,16,12,11,4,4,2,0%,0%,1,3,5,8,1,2,14,11,15,20,12,12,2,8,,,,
MBdb1oBh,,FINISHED,03.09.2023 15:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,3,0,7.4,6.3,Hooper S. (Eng),Anfield (Liverpool),61 276,50 109,1.94,0.67,64%,36%,17,9,4,3,7,3,0%,0%,0,1,13,6,6,1,8,17,12,16,12,7,3,1,,,,
zHivdjZC,,FINISHED,02.09.2023 18:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,3,1,7.4,6.3,Attwell S. (Eng),Amex Stadium (Brighton),31 876,31 620,1.38,1.32,56%,44%,15,9,6,2,5,3,0%,0%,4,4,9,7,5,0,17,19,14,14,14,17,1,3,,,,
hh2ZdWJ6,,FINISHED,02.09.2023 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,2,2,7.1,6.8,Madley R. (Eng),Brentford Community Stadium (London),17 250,16 973,2.91,2.02,61%,39%,21,12,7,5,5,2,0%,0%,1,2,14,7,1,1,14,8,16,18,6,13,3,5,,,,
E7jreAlJ,,FINISHED,02.09.2023 16:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,5,6.3,7.7,England D. (Eng),Turf Moor (Burnley),22 546,21 750,1.34,2.34,46%,54%,16,21,4,11,7,4,0%,0%,4,3,12,10,2,1,8,17,20,10,15,9,6,2,,,,
0d8k37tt,,FINISHED,02.09.2023 16:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,0,1,6.7,7.1,Robinson T. (Eng),Stamford Bridge (London),40 341,39 820,2.07,0.70,76%,24%,21,7,2,3,7,0,0%,0%,3,4,19,4,2,3,12,14,26,14,10,9,2,2,,,,
Uy06aPu5,,FINISHED,02.09.2023 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,5,1,7.4,5.9,Oliver M. (Eng),Etihad Stadium (Manchester),55 097,52 899,2.11,1.37,68%,32%,7,6,5,4,4,5,0%,0%,2,4,2,2,1,1,10,14,19,12,12,12,3,0,,,,
8SbAbqeB,,FINISHED,02.09.2023 13:30,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,2,7.1,7.2,Madley A. (Eng),Bramall Lane (Sheffield),32 050,31 124,0.86,2.62,45%,55%,13,16,8,6,4,6,0%,0%,1,2,5,10,1,2,15,12,26,25,11,13,4,6,,,,
zF0205Qb,,FINISHED,01.09.2023 21:00,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,2,6.7,7.4,Tierney P. (Eng),Kenilworth Road (Luton),12 300,10 802,1.39,0.91,39%,61%,16,9,1,3,9,6,0%,0%,1,1,15,6,0,6,19,9,21,18,8,13,1,0,,,,
MgoOaYZm,,FINISHED,27.08.2023 17:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,2,6.7,6.8,Brooks J. (Eng),St. James' Park (Newcastle),52 305,52 214,1.67,0.73,60%,40%,23,9,8,4,5,9,0%,0%,1,2,15,5,0,1,11,16,12,19,16,10,2,7,,,0,1
fq1q7GsE,,FINISHED,27.08.2023 15:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,1,3,6.5,7.4,Salisbury M. (Eng),Turf Moor (Burnley),22 546,21 591,0.63,2.11,57%,43%,9,16,2,6,4,6,0%,0%,2,0,7,10,5,1,12,17,15,10,12,11,3,1,,,,
0ppSbhkf,,FINISHED,27.08.2023 15:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,2,6.2,7.4,Gillett J. (Aus),Bramall Lane (Sheffield),32 050,31 336,0.81,3.98,20%,80%,6,30,2,9,1,12,0%,0%,4,0,4,21,1,2,5,8,7,7,11,2,7,1,,,,
hvN0rX4D,,FINISHED,26.08.2023 18:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,3,6.7,7.5,Taylor A. (Eng),Amex Stadium (Brighton),31 876,31 508,1.42,2.40,78%,22%,26,12,10,7,17,4,0%,0%,1,3,16,5,1,2,10,11,12,10,10,9,4,9,,,,
6NOhpgz1,,FINISHED,26.08.2023 16:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,2,2,7,6.9,Tierney P. (Eng),Emirates Stadium (London),60 704,59 961,3.15,0.55,71%,29%,19,8,11,3,8,3,0%,0%,0,5,8,5,4,1,5,10,17,6,6,5,1,9,,,0,1
EmOdqDk7,,FINISHED,26.08.2023 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,1,7.1,7.2,Bankes P. (Eng),Brentford Community Stadium (London),17 250,16 997,0.94,0.69,60%,40%,12,15,1,5,8,6,0%,0%,,,11,10,2,2,17,11,16,12,9,15,4,0,,,,
294i5fCQ,,FINISHED,26.08.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,0,1,6.7,7.2,Pawson C. (Eng),Goodison Park (Liverpool),39 572,38 851,1.07,1.14,47%,53%,15,11,7,2,7,0,0%,0%,3,4,8,9,1,1,15,11,22,25,10,14,1,7,,,,
4IjJ0EKs,,FINISHED,26.08.2023 16:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,3,2,7.2,6.5,Attwell S. (Eng),Old Trafford (Manchester),75 635,73 595,2.62,1.02,67%,33%,18,9,9,4,11,3,0%,0%,4,4,9,5,3,2,13,16,14,14,13,11,2,6,,,0,1
SWPloZKf,,FINISHED,26.08.2023 13:30,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,2,6.5,7.7,Robinson T. (Eng),Vitality Stadium (Bournemouth),11 307,10 567,0.69,1.66,43%,57%,11,17,3,6,6,2,0%,0%,1,3,8,11,3,0,11,21,22,18,18,11,4,3,,,,
8n5m6zcK,,FINISHED,25.08.2023 21:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,3,0,7.5,6.4,Jones R. (Eng),Stamford Bridge (London),40 341,39 893,2.17,0.43,67%,33%,19,11,8,1,6,4,0%,0%,2,3,11,10,0,0,12,15,14,9,15,12,1,5,,,,
W4AAXFje,,FINISHED,21.08.2023 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,1,6.5,7.1,Coote D. (Eng),Selhurst Park (London),25 486,24 189,0.90,1.88,46%,54%,14,14,2,3,1,8,0%,0%,2,3,12,11,0,2,12,14,15,11,14,10,2,2,,,0,1
W4Wumejr,,FINISHED,20.08.2023 17:30,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,3,1,7.2,6.6,Brooks J. (Eng),London Stadium (London),62 500,62 470,1.96,2.34,24%,76%,12,17,6,4,3,9,0%,0%,4,3,6,13,3,2,11,15,16,15,12,9,3,3,,,1,0
hEB6Yeyk,,FINISHED,20.08.2023 15:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,4,0,7.5,5.8,Taylor A. (Eng),Villa Park (Birmingham),42 789,41 694,3.17,0.71,60%,40%,13,9,7,2,7,6,0%,0%,3,4,6,7,1,1,12,9,15,14,8,12,2,3,,,,
Icj5gcDE,,FINISHED,19.08.2023 21:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,0,7.1,6.5,Jones R. (Eng),Etihad Stadium (Manchester),55 097,53 419,0.96,0.25,59%,41%,14,7,4,1,3,0,0%,0%,1,5,10,6,1,4,15,13,16,13,12,11,1,3,,,,
