matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,shots_off_target.home,shots_off_target.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,yellow_cards.home,yellow_cards.away,red_cards.home,red_cards.away,blocked_shots.home,blocked_shots.away
Y3LlGW93,,FINISHED,04.02.2023 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,1,0,7.1,6.7,Pawson C. (Eng),Amex Stadium (Brighton),31 876,31 600,,,72%,28%,20,12,6,2,7,3,89%,72%,7,7,0,1,6,13,15,19,14,7,2,5,3,1,,,7,3
8MD1DUgM,,FINISHED,04.02.2023 16:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,2,1,7,6.4,Marriner A. (Eng),Old Trafford (Manchester),75 635,73 420,,,54%,46%,14,10,5,3,5,5,85%,80%,5,5,1,4,11,9,20,27,9,9,2,3,1,2,1,0,4,2
OfFY5nnd,,FINISHED,04.02.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,3,0,7.3,6.3,Tierney P. (Eng),Molineux Stadium (Wolverhampton),31 750,31 664,,,42%,58%,12,22,6,4,2,7,75%,85%,5,8,1,2,10,8,14,33,9,7,4,3,1,1,,,1,10
fJ9cEAvG,,FINISHED,04.02.2023 13:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,0,7.2,6.7,Coote D. (Eng),Goodison Park (Liverpool),39 572,39 314,,,30%,70%,12,15,4,3,7,5,71%,87%,5,7,3,0,8,14,17,23,13,8,3,3,4,1,,,3,5
CfKhFjP9,,FINISHED,03.02.2023 21:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,0,0,7,7,Attwell S. (Eng),Stamford Bridge (London),40 341,40 041,,,67%,33%,12,10,3,4,6,2,86%,72%,7,3,3,0,12,20,20,20,16,12,4,3,1,4,,,2,3
2qJCVjhg,,FINISHED,23.01.2023 21:15,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,1,6.5,7.3,Tierney P. (Eng),Craven Cottage (London),29 589,24 190,,,53%,47%,10,10,5,3,3,8,82%,78%,4,4,2,0,8,12,29,19,10,10,2,5,1,3,,,1,3
6HP3XCNt,,FINISHED,22.01.2023 17:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,3,2,7,6.6,Taylor A. (Eng),Emirates Stadium (London),60 704,60 325,,,57%,43%,25,6,5,4,12,4,81%,78%,7,0,1,4,13,9,11,17,8,9,2,2,1,2,,,13,2
d6IGUA7a,,FINISHED,22.01.2023 15:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,0,0,6.9,6.9,Bankes P. (Eng),Elland Road (Leeds),37 792,36 260,,,59%,41%,9,6,5,0,2,3,74%,64%,1,5,1,1,16,11,25,23,10,18,0,5,2,2,,,3,1
WOATR8iI,,FINISHED,22.01.2023 15:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,3,0,7.4,6.3,Coote D. (Eng),Etihad Stadium (Manchester),55 097,53 282,,,55%,45%,13,10,7,1,5,7,90%,86%,5,5,1,0,8,10,12,13,10,10,1,4,1,2,,,1,4
ltF8WWxm,,FINISHED,21.01.2023 18:30,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,0,7.1,7.2,Pawson C. (Eng),Selhurst Park (London),25 486,25 350,,,39%,61%,6,16,1,7,3,15,67%,79%,1,7,0,1,8,11,23,16,13,7,7,1,4,2,,,4,2
48wxxgFP,,FINISHED,21.01.2023 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,1,1,7.1,7.1,Madley A. (Eng),Vitality Stadium (Bournemouth),11 307,10 248,,,43%,57%,16,20,4,5,4,6,72%,80%,8,11,2,2,10,11,18,19,10,7,4,3,1,2,,,4,4
zcHKTUM5,,FINISHED,21.01.2023 16:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,2,6.6,6.9,Bramall T. (Eng),King Power Stadium (Leicester),32 261,32 056,,,36%,64%,9,13,2,4,5,6,79%,89%,2,6,0,2,11,9,20,22,9,9,2,0,0,1,,,5,3
OKYdAtMp,,FINISHED,21.01.2023 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,1,6.6,7.3,Salisbury M. (Eng),St. Mary's Stadium (Southampton),32 384,30 158,,,37%,63%,8,16,5,5,2,2,71%,81%,2,8,3,0,9,22,16,21,19,9,4,5,1,2,,,1,3
M5i090yi,,FINISHED,21.01.2023 16:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,0,7.4,6.5,Attwell S. (Eng),London Stadium (London),62 500,62 470,,,32%,68%,11,5,4,2,4,9,79%,88%,4,1,1,2,8,10,15,12,9,6,2,2,1,1,,,3,2
hYBPSlxC,,FINISHED,21.01.2023 13:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,0,7,7.2,Oliver M. (Eng),Anfield (Liverpool),61 276,53 126,,,48%,52%,15,11,3,2,5,5,79%,81%,6,6,5,1,9,19,22,20,16,9,2,3,3,1,,,6,3
MwkKzUG6,,FINISHED,19.01.2023 21:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,4,2,7.2,6.2,Hooper S. (Eng),Etihad Stadium (Manchester),55 097,53 088,,,58%,42%,16,9,6,3,8,3,88%,81%,5,4,0,1,15,10,22,15,10,14,1,2,1,2,,,5,2
hIByqh9Q,,FINISHED,18.01.2023 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,1,7,7.2,Jones R. (Eng),Selhurst Park (London),25 486,35 853,,,39%,61%,10,15,5,4,3,3,74%,81%,3,8,0,1,6,8,22,18,9,10,3,4,1,2,,,2,3
bBjjEkNI,,FINISHED,15.01.2023 17:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,2,6.6,7.4,Pawson C. (Eng),Tottenham Hotspur Stadium (London),62 850,61 870,,,51%,49%,17,14,7,5,4,3,83%,84%,4,5,1,2,16,13,28,19,16,15,3,7,4,2,,,6,4
Cf4UID8m,,FINISHED,15.01.2023 15:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,0,7.6,6.7,Bankes P. (Eng),Stamford Bridge (London),40 341,40 075,,,63%,37%,15,10,5,5,11,7,85%,74%,5,2,3,1,17,12,14,28,10,17,5,4,2,5,,,5,3
2qcsGBh6,,FINISHED,15.01.2023 15:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,0,7.2,6.5,Jones R. (Eng),St. James' Park (Newcastle),52 305,52 247,,,62%,38%,20,5,5,0,10,5,82%,70%,7,4,2,3,12,6,22,19,6,14,0,4,1,3,,,8,1
GOIbOZpQ,,FINISHED,14.01.2023 18:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,2,0,7.2,6.5,Gillett J. (Aus),Brentford Community Stadium (London),17 250,17 031,,,50%,50%,12,7,4,2,5,3,74%,76%,7,3,2,1,9,7,24,21,5,9,2,2,1,1,,,1,2
Y35QJggs,,FINISHED,14.01.2023 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,3,0,7.3,6.4,England D. (Eng),Amex Stadium (Brighton),31 876,31 645,,,62%,38%,16,6,9,2,7,1,85%,76%,3,3,4,2,13,13,20,12,8,15,2,6,1,3,,,4,1
UVbZHXNg,,FINISHED,14.01.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,1,2,6.6,7.1,Brooks J. (Eng),Goodison Park (Liverpool),39 572,39 305,,,53%,47%,12,13,4,5,6,4,73%,67%,5,2,3,2,21,10,18,18,7,19,3,3,0,3,,,3,6
Gn1oFV7C,,FINISHED,14.01.2023 16:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,0,7.3,6.3,Tierney P. (Eng),City Ground (Nottingham),30 404,29 301,,,39%,61%,15,6,5,1,3,5,75%,81%,4,3,2,1,13,13,15,26,11,12,1,3,1,2,,,6,2
x2kfD9xP,,FINISHED,14.01.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,0,7.4,6.6,Hooper S. (Eng),Molineux Stadium (Wolverhampton),31 750,31 511,,,58%,42%,17,16,4,4,4,3,82%,78%,6,5,4,1,8,14,20,22,10,7,4,3,0,2,,,7,7
8McwHiw0,,FINISHED,14.01.2023 13:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,2,1,6.9,6.4,Attwell S. (Eng),Old Trafford (Manchester),75 635,75 546,,,30%,70%,8,5,4,1,1,2,74%,89%,1,2,6,2,7,21,14,13,15,5,0,2,3,0,,,3,2
4lFfPFVJ,,FINISHED,13.01.2023 21:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,2,1,7.3,6.3,Oliver M. (Eng),Villa Park (Birmingham),42 789,42 008,,,54%,46%,11,16,5,4,0,11,72%,69%,4,4,2,5,23,14,27,38,12,18,3,3,2,2,,,2,8
fRc3vCHs,,FINISHED,12.01.2023 21:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,1,7.1,6.5,Coote D. (Eng),Craven Cottage (London),29 589,24 460,,,48%,52%,8,20,3,10,5,7,80%,81%,3,3,3,3,19,14,33,13,12,16,9,1,4,3,0,1,2,7
Qwtm6zPs,,FINISHED,05.01.2023 21:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,1,6.6,7.1,Tierney P. (Eng),Stamford Bridge (London),40 341,39 998,,,48%,52%,8,12,2,3,3,2,85%,90%,3,6,2,1,9,10,16,17,9,9,2,2,2,0,,,3,3
d8NOBd1K,,FINISHED,04.01.2023 21:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,1,6.9,7.1,Gillett J. (Aus),Villa Park (Birmingham),42 789,39 978,,,56%,44%,13,10,4,3,7,8,88%,84%,3,4,1,4,15,6,19,14,6,12,2,3,1,3,,,6,3
K0ui5fvl,,FINISHED,04.01.2023 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,4,6.3,7.6,Oliver M. (Eng),Selhurst Park (London),25 486,25 132,,,47%,53%,19,14,4,6,10,4,82%,86%,9,3,1,2,9,11,13,15,11,8,2,4,1,2,,,6,5
GSYa3Y80,,FINISHED,04.01.2023 20:45,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,2,2,6.9,6.9,Coote D. (Eng),Elland Road (Leeds),37 792,36 173,,,63%,37%,14,15,6,2,8,1,79%,63%,6,11,3,3,17,13,24,24,11,18,0,4,3,1,,,2,2
2qyC0WhJ,,FINISHED,04.01.2023 20:30,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,0,1,6.3,7.1,Bramall T. (Eng),St. Mary's Stadium (Southampton),32 384,30 150,,,62%,38%,8,11,0,1,6,2,78%,64%,6,9,1,0,15,15,29,15,14,17,0,0,2,2,,,2,1
Ohx81CwD,,FINISHED,03.01.2023 21:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,3,0,7.3,6.4,Salisbury M. (Eng),Old Trafford (Manchester),75 635,73 322,,,59%,41%,18,7,6,4,6,5,85%,79%,6,2,0,2,7,11,13,10,13,7,4,3,0,3,,,6,1
IHOKCxnE,,FINISHED,03.01.2023 20:45,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,0,7,7,Madley A. (Eng),Emirates Stadium (London),60 704,60 319,,,67%,33%,17,8,4,1,5,5,86%,72%,8,5,1,4,19,11,13,11,10,16,1,4,4,4,,,5,2
Y3qe4Egf,,FINISHED,03.01.2023 20:45,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,4,6.3,7.4,Marriner A. (Eng),Goodison Park (Liverpool),39 572,39 103,,,49%,51%,10,19,4,8,5,2,88%,85%,5,6,1,0,9,9,16,20,8,10,4,3,3,1,,,1,5
fJX32hO6,,FINISHED,03.01.2023 20:45,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,0,1,6.7,7.2,Bond D. (Eng),King Power Stadium (Leicester),32 261,30 813,,,61%,39%,15,11,6,2,6,3,81%,76%,6,7,0,1,11,11,25,28,12,11,1,6,2,6,,,3,2
OUgLAGGQ,,FINISHED,02.01.2023 18:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,3,1,7.2,6.5,Attwell S. (Eng),Brentford Community Stadium (London),17 250,17 163,,,27%,73%,10,16,7,6,4,9,50%,99%,2,3,7,4,12,12,14,28,5,8,5,4,1,3,,,1,7
UerQjePf,,FINISHED,01.01.2023 17:30,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,1,6.8,6.9,Bankes P. (Eng),City Ground (Nottingham),30 404,29 229,,,28%,72%,12,7,5,2,1,2,77%,89%,4,2,2,2,15,17,21,20,16,14,1,4,2,2,,,3,3
8nsUkFv1,,FINISHED,01.01.2023 15:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,2,6.3,7.3,Brooks J. (Eng),Tottenham Hotspur Stadium (London),62 850,61 651,,,59%,41%,6,13,2,4,5,3,86%,80%,2,4,1,0,9,17,21,21,15,10,2,2,4,3,,,2,5
AiasaJHE,,FINISHED,31.12.2022 18:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,2,4,6.1,7.1,Taylor A. (Eng),Amex Stadium (Brighton),31 876,31 647,,,68%,32%,9,14,5,7,7,4,88%,73%,2,3,5,0,10,12,26,13,7,11,3,3,3,3,,,2,4
W00w0a28,,FINISHED,31.12.2022 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,0,2,6.2,7.3,Marriner A. (Eng),Vitality Stadium (Bournemouth),11 307,9 972,,,59%,41%,6,15,2,6,2,7,75%,69%,3,4,1,1,12,14,41,28,17,11,4,2,4,1,,,1,5
4EbobwXK,,FINISHED,31.12.2022 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,2,1,7,6.3,Scott G. (Eng),Craven Cottage (London),29 589,24 344,,,62%,38%,8,9,2,3,4,4,80%,65%,5,4,1,0,11,9,31,30,8,13,2,1,0,1,,,1,2
MVvIhHfr,,FINISHED,31.12.2022 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,1,6.9,6.7,Madley A. (Eng),Etihad Stadium (Manchester),55 097,53 444,,,74%,26%,16,2,3,1,7,1,90%,78%,6,0,3,2,13,16,27,11,13,14,0,2,3,4,,,7,1
0MwMiyAl,,FINISHED,31.12.2022 16:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,0,0,7,6.9,Hooper S. (Eng),St. James' Park (Newcastle),52 305,52 211,,,59%,41%,16,8,5,1,9,3,77%,64%,9,3,3,0,17,17,35,17,13,19,1,5,3,5,,,2,4
4Ezwlg9D,,FINISHED,31.12.2022 13:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,0,1,6.6,7.2,Jones R. (Eng),Molineux Stadium (Wolverhampton),31 750,31 658,,,46%,54%,10,16,3,6,7,5,76%,81%,1,5,1,2,13,13,18,18,11,11,5,3,1,3,,,6,5
Gl2kccnR,,FINISHED,30.12.2022 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,1,7.2,6.5,Pawson C. (Eng),Anfield (Liverpool),61 276,53 343,,,57%,43%,21,7,5,2,4,5,83%,75%,10,3,2,5,18,10,19,14,8,15,1,4,0,1,,,6,2
jBWYlZg7,,FINISHED,30.12.2022 20:45,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,0,2,6.6,7.3,England D. (Eng),London Stadium (London),62 500,62 467,,,63%,37%,20,9,5,6,8,1,87%,75%,9,2,0,0,3,7,27,14,9,5,4,5,1,0,,,6,1
8SErvIuk,,FINISHED,28.12.2022 21:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,3,6.2,7.4,Attwell S. (Eng),Elland Road (Leeds),37 792,36 889,,,31%,69%,9,26,1,9,3,5,73%,89%,4,12,0,1,12,11,17,24,11,14,6,0,3,3,,,4,5
GhIjxdA1,,FINISHED,27.12.2022 21:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,3,0,7.4,6.3,Taylor A. (Eng),Old Trafford (Manchester),75 635,73 608,,,66%,34%,17,8,8,3,9,9,87%,71%,3,3,1,2,6,14,15,23,13,4,3,5,3,1,,,6,2
tE26c6tA,,FINISHED,27.12.2022 18:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,2,0,7.4,6.2,Hooper S. (Eng),Stamford Bridge (London),40 341,40 046,,,60%,40%,15,9,5,4,6,8,88%,81%,7,4,3,0,8,9,11,14,8,10,4,3,,,,,3,1
6eAg08di,,FINISHED,26.12.2022 21:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,3,1,7.4,6.2,Oliver M. (Eng),Emirates Stadium (London),60 704,60 125,,,66%,34%,16,8,5,4,7,5,88%,75%,6,4,3,0,14,15,9,15,13,17,3,2,0,2,,,5,0
KbEcaSBc,,FINISHED,26.12.2022 18:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,3,6.4,7.3,Tierney P. (Eng),Villa Park (Birmingham),42 789,42 085,,,47%,53%,12,16,6,9,0,6,77%,81%,3,6,3,3,15,10,14,15,7,12,6,5,,,,,3,1
lv2AdQeG,,FINISHED,26.12.2022 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,0,3,5.9,7.4,Madley A. (Eng),Selhurst Park (London),25 486,25 176,,,36%,64%,4,23,0,11,1,7,74%,84%,3,6,1,2,16,11,11,19,12,15,8,0,2,0,2,0,1,6
Q3PwubQr,,FINISHED,26.12.2022 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,2,6.6,6.8,Pawson C. (Eng),Goodison Park (Liverpool),39 572,39 252,,,58%,42%,12,7,6,4,2,2,84%,76%,4,2,1,2,21,9,19,28,9,22,2,5,1,6,,,2,1
MVInwxee,,FINISHED,26.12.2022 16:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,3,6.2,7.4,Gillett J. (Aus),King Power Stadium (Leicester),32 261,32 185,,,60%,40%,8,12,2,5,5,5,81%,72%,2,4,3,1,7,11,23,22,9,6,2,2,,,,,4,3
fqHfyGP7,,FINISHED,26.12.2022 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,3,6.3,7.3,Jones R. (Eng),St. Mary's Stadium (Southampton),32 384,31 010,,,34%,66%,14,7,4,4,4,2,76%,85%,7,2,0,1,9,9,22,21,9,10,1,3,1,2,,,3,1
2N32bnR3,,FINISHED,26.12.2022 13:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,2,6.9,7.1,Coote D. (Eng),Brentford Community Stadium (London),17 250,17 137,,,39%,61%,9,15,5,8,6,5,64%,81%,3,2,1,4,13,11,16,23,11,10,6,3,3,1,,,1,5
tfzLo9sb,,FINISHED,13.11.2022 17:30,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,2,6.5,7.3,Tierney P. (Eng),Craven Cottage (London),29 589,24 246,,,53%,47%,14,14,7,9,10,3,79%,79%,5,3,1,2,10,10,20,16,9,10,7,6,1,1,,,2,2
CKVGnkSi,,FINISHED,13.11.2022 15:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,1,2,6.3,7,Kavanagh C. (Eng),Amex Stadium (Brighton),31 876,31 581,,,65%,35%,7,8,2,2,11,4,86%,72%,1,3,3,1,11,15,27,21,14,11,0,1,2,7,,,4,3
hhMByPJj,,FINISHED,12.11.2022 20:45,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,2,6.5,7.2,Attwell S. (Eng),Molineux Stadium (Wolverhampton),31 750,34 624,,,37%,63%,11,14,2,4,6,4,80%,89%,6,7,3,1,7,8,17,13,5,6,2,2,3,2,,,3,3
0fsXr7RG,,FINISHED,12.11.2022 18:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,0,7.1,6.4,Jones R. (Eng),St. James' Park (Newcastle),52 305,52 264,,,49%,51%,10,5,3,2,5,3,82%,84%,3,2,3,0,10,16,23,20,14,11,2,2,4,2,,,4,1
YTWCmVCo,,FINISHED,12.11.2022 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,3,0,7.2,6.5,Pawson C. (Eng),Vitality Stadium (Bournemouth),11 307,10 382,,,36%,64%,16,15,9,3,3,5,73%,86%,4,6,1,1,8,13,13,15,12,8,3,6,2,0,,,3,6
