matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,big_chances.home,big_chances.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,yellow_cards.home,yellow_cards.away,xg_on_target_(xgot).home,xg_on_target_(xgot).away,shots_off_target.home,shots_off_target.away,blocked_shots.home,blocked_shots.away,shots_inside_the_box.home,shots_inside_the_box.away,shots_outside_the_box.home,shots_outside_the_box.away,hit_the_woodwork.home,hit_the_woodwork.away,touches_in_opposition_box.home,touches_in_opposition_box.away,accurate_through_passes.home,accurate_through_passes.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,long_passes.home,long_passes.away,passes_in_final_third.home,passes_in_final_third.away,crosses.home,crosses.away,expected_assists_(xa).home,expected_assists_(xa).away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,tackles.home,tackles.away,duels_won.home,duels_won.away,clearances.home,clearances.away,interceptions.home,interceptions.away,errors_leading_to_shot.home,errors_leading_to_shot.away,errors_leading_to_goal.home,errors_leading_to_goal.away,goalkeeper_saves.home,goalkeeper_saves.away,xgot_faced.home,xgot_faced.away,goals_prevented.home,goals_prevented.away,red_cards.home,red_cards.away,headed_goals.home,headed_goals.away
YmDnxLN5,,FINISHED,03.04.2025 21:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,1,0,7.1,6.5,Pawson C. (Eng),Stamford Bridge (London),40 341,39 852,1.09,0.79,50%,50%,11,8,5,2,3,2,4,6,85%,88%,5,5,1.80,0.74,4,3,2,3,8,5,3,3,1,0,33,26,0,0,5,4,16,7,50%,44%,77%,79%,23%,12%,0.68,0.83,21,10,7,16,100%,47%,41,43,25,30,3,7,0,0,0,0,2,4,0.74,1.80,0.74,0.80,,,1,0
UXkVSb0b,,FINISHED,02.04.2025 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,0,7.3,6.5,Barrott S. (Eng),Anfield (Liverpool),61 276,60 331,1.39,0.67,74%,26%,17,5,3,0,1,2,11,5,87%,64%,2,2,0.27,0.00,5,2,9,3,11,3,6,2,0,1,33,17,0,0,2,4,11,7,59%,33%,83%,51%,13%,6%,1.04,0.20,22,10,7,11,47%,71%,50,51,20,50,7,12,0,0,0,0,0,2,0.00,0.27,0.00,-0.73,,,,
6Dg5Psv0,,FINISHED,02.04.2025 20:45,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,1,2,6.7,7.3,Jones R. (Eng),Vitality Stadium (Bournemouth),11 307,11 192,1.95,1.18,64%,36%,24,10,7,2,2,3,8,3,82%,70%,1,2,1.39,1.02,10,6,7,2,11,7,13,3,0,0,27,16,1,0,0,0,15,14,50%,36%,69%,49%,22%,15%,0.71,0.38,19,21,14,15,75%,69%,53,48,20,58,6,7,1,0,0,1,0,6,1.02,1.39,-0.98,0.39,,,,
zgoMLawP,,FINISHED,02.04.2025 20:45,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,3,6.4,7.4,Attwell S. (Eng),Amex Stadium (Brighton),31 876,31 230,1.01,1.20,55%,45%,11,8,4,5,0,2,4,0,85%,83%,2,3,0.57,1.69,5,3,2,0,8,7,3,1,1,0,26,18,0,1,1,0,11,16,38%,46%,69%,68%,26%,33%,0.70,0.68,24,13,16,11,69%,58%,48,52,15,33,6,6,0,0,0,0,2,4,1.69,0.57,-1.31,0.57,,,,
UF6ezahI,,FINISHED,02.04.2025 20:45,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,0,7.3,6.3,England D. (Eng),Etihad Stadium (Manchester),55 097,51 983,2.52,0.02,73%,27%,18,2,5,0,2,0,5,0,94%,80%,1,4,2.76,0.00,5,2,8,0,11,1,7,1,0,0,47,3,1,0,2,1,8,11,65%,31%,89%,64%,25%,29%,2.12,0.12,10,9,11,8,67%,47%,38,39,16,26,3,6,0,0,0,1,0,3,0.00,2.76,0.00,0.76,,,,
2T43YxNU,,FINISHED,02.04.2025 20:45,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,2,1,7.4,6.5,Bankes P. (Eng),St. James' Park (Newcastle),52 305,52 021,1.43,1.63,48%,52%,21,12,4,3,2,1,4,5,76%,77%,1,1,1.62,1.27,9,3,8,6,15,10,6,2,0,1,35,37,0,0,2,0,12,12,30%,47%,67%,59%,44%,27%,1.19,0.68,24,13,12,12,86%,55%,57,48,32,20,7,8,0,4,0,1,2,2,1.27,1.62,0.27,-0.38,,,,
xQXNUKVo,,FINISHED,02.04.2025 20:45,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,1,7,6.9,Madley A. (Eng),St. Mary's Stadium (Southampton),32 384,29 366,0.51,0.88,43%,57%,8,9,2,3,1,1,2,2,78%,84%,2,1,0.88,0.90,3,5,3,1,7,7,1,2,0,1,23,21,1,0,2,4,9,14,46%,41%,65%,77%,46%,13%,0.67,0.56,22,13,14,9,33%,72%,48,43,28,23,9,6,1,1,0,0,2,1,0.90,0.88,-0.10,-0.12,,,1,1
QHQVu3Ot,,FINISHED,01.04.2025 21:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,0,7.4,6.9,Gillett J. (Aus),City Ground (Nottingham),30 404,30 249,0.54,1.66,32%,68%,8,23,2,6,0,2,3,10,73%,86%,1,3,0.85,0.49,4,9,2,8,6,16,2,7,0,1,17,41,1,1,1,1,12,5,33%,56%,66%,77%,20%,24%,0.66,1.58,14,18,5,12,50%,74%,60,55,43,17,6,4,1,0,0,0,6,1,0.49,0.85,0.49,-0.15,,,,
vRiDNL8C,,FINISHED,01.04.2025 20:45,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,2,1,7.1,6.5,Brooks J. (Eng),Emirates Stadium (London),60 704,60 256,2.31,0.81,52%,48%,17,9,4,3,3,2,5,4,90%,87%,1,3,1.88,0.89,6,4,7,2,15,8,2,1,0,0,38,15,0,0,5,0,10,2,42%,50%,82%,80%,32%,27%,1.20,0.95,13,9,2,10,46%,81%,39,42,14,32,3,4,0,1,0,1,2,2,0.89,1.88,-0.11,-0.12,,,1,0
nXEvvsgg,,FINISHED,01.04.2025 20:45,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,0,7.1,6.7,Harrington T. (Eng),Molineux Stadium (Wolverhampton),31 750,30 537,0.89,1.02,41%,59%,9,10,2,1,2,3,1,2,81%,86%,4,2,0.43,0.20,6,7,1,2,4,8,5,2,1,1,16,18,0,0,1,0,12,16,23%,32%,65%,67%,33%,27%,0.43,1.00,27,20,16,12,61%,69%,50,56,33,26,13,13,1,0,0,0,1,1,0.20,0.43,0.20,-0.57,,,,
hATVArP6,,FINISHED,16.03.2025 20:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,0,3,6.5,7.7,Bramall T. (Eng),King Power Stadium (Leicester),32 261,31 773,1.17,0.78,54%,46%,11,18,3,5,3,1,6,4,83%,78%,2,0,,,2,8,6,5,7,7,4,11,0,1,21,17,,,4,2,6,6,,,62%,66%,7%,25%,,,16,25,6,6,57%,60%,,,23,31,10,9,,,,,2,3,,,,,,,,
WM1fBiJk,,FINISHED,16.03.2025 14:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,0,7.2,6.5,Kavanagh C. (Eng),Emirates Stadium (London),60 704,60 311,0.77,0.35,41%,59%,12,8,4,2,0,0,5,4,84%,87%,3,3,,,6,3,2,3,9,3,3,5,0,0,27,8,,,2,1,13,10,,,74%,75%,29%,23%,,,20,15,10,13,50%,64%,,,21,24,4,5,,,,,2,3,,,,,,,1,0
Eq0NEQPs,,FINISHED,16.03.2025 14:30,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,0,7.3,6.7,Madley A. (Eng),Craven Cottage (London),29 589,27 182,0.99,0.98,57%,43%,13,12,4,4,1,3,6,5,84%,84%,,,,,3,4,6,4,7,10,6,2,0,1,28,26,,,1,1,10,13,,,78%,76%,24%,50%,,,23,16,13,10,60%,54%,,,18,32,8,9,,,,,4,2,,,,,,,,
27BOGDeS,,FINISHED,15.03.2025 18:30,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,2,6.6,7.3,Pawson C. (Eng),Vitality Stadium (Bournemouth),11 307,11 180,1.65,0.82,59%,41%,17,10,5,4,3,3,4,3,80%,70%,3,0,,,7,5,5,1,13,7,4,3,1,0,44,26,,,4,2,7,13,,,77%,63%,38%,20%,,,19,22,13,7,69%,56%,,,33,39,8,7,,,,,2,4,,,,,,,0,1
KrrkXYu9,,FINISHED,15.03.2025 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,1,7.1,7.3,Bond D. (Eng),Goodison Park (Liverpool),39 572,39 343,0.92,0.58,54%,46%,13,9,5,4,1,0,6,5,84%,80%,1,2,,,4,4,4,1,12,7,1,2,0,0,28,24,,,1,0,8,12,,,75%,72%,29%,27%,,,21,22,12,8,56%,29%,,,25,34,9,10,,,,,3,4,,,,,,,1,0
ncbVC4ff,,FINISHED,15.03.2025 16:00,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,2,4,6.3,7.1,Salisbury M. (Eng),Portman Road (Ipswich),30 017,29 878,0.48,1.28,56%,44%,11,11,4,6,0,3,6,3,83%,76%,1,1,,,5,4,2,1,4,6,7,5,0,0,12,19,,,1,1,13,4,,,67%,72%,17%,17%,,,15,22,4,13,80%,73%,,,21,33,4,4,,,,,2,2,,,,,,,1,0
0zXw9MgJ,,FINISHED,15.03.2025 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,2,6.9,6.7,Hooper S. (Eng),Etihad Stadium (Manchester),55 097,52 471,1.77,2.11,60%,40%,11,15,3,3,4,6,4,5,81%,73%,2,5,,,7,10,1,2,8,12,3,3,1,0,36,27,,,1,1,10,10,,,74%,54%,45%,64%,,,15,22,10,10,60%,56%,,,27,27,2,8,,,,,1,1,,,,,,,,
CE0dR39m,,FINISHED,15.03.2025 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,2,6.5,7.3,Jones R. (Eng),St. Mary's Stadium (Southampton),32 384,30 950,1.08,0.44,60%,40%,10,5,3,3,2,1,5,1,89%,87%,,,,,3,2,4,0,9,3,1,2,2,0,26,12,,,2,1,13,12,,,80%,71%,28%,18%,,,27,9,12,13,69%,65%,,,9,36,5,9,,,,,1,2,,,,,,,0,1
YRJ7Ked3,,FINISHED,10.03.2025 21:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,1,6.6,7.1,Salisbury M. (Eng),London Stadium (London),62 500,62 463,0.45,1.38,51%,49%,9,9,2,3,1,2,3,4,80%,81%,0,1,,,1,3,6,3,4,6,5,3,0,0,21,28,,,1,1,15,7,,,64%,74%,19%,32%,,,16,22,7,15,60%,33%,,,18,29,8,9,,,,,2,2,,,,,,,,
nV1t4zCM,,FINISHED,09.03.2025 17:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,1,7.1,7.1,Taylor A. (Eng),Old Trafford (Manchester),75 635,73 812,1.65,1.61,32%,68%,10,17,6,6,2,3,2,9,75%,89%,0,1,,,2,6,2,5,6,9,4,8,0,0,18,34,,,0,1,11,8,,,66%,86%,27%,7%,,,8,22,8,11,56%,62%,,,34,14,7,5,,,,,5,5,,,,,,,,
jqIwpFKj,,FINISHED,09.03.2025 15:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,1,0,7.5,6.7,Robinson T. (Eng),Stamford Bridge (London),40 341,39 750,1.68,0.10,57%,43%,20,3,7,3,2,0,12,2,87%,82%,1,0,,,5,0,8,0,10,1,10,2,1,0,48,4,,,0,2,13,12,,,81%,59%,30%,6%,,,11,20,12,13,82%,67%,,,22,37,10,5,,,,,3,6,,,,,,,,
IJyLdh4d,,FINISHED,09.03.2025 15:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,2,2,7,7.1,Brooks J. (Eng),Tottenham Hotspur Stadium (London),62 850,61 178,1.52,2.74,61%,39%,12,17,4,8,1,3,3,6,82%,76%,3,3,,,3,4,5,5,8,15,4,2,2,2,28,27,,,0,3,16,15,,,73%,63%,38%,36%,,,36,13,15,16,83%,61%,,,20,28,8,14,,,,,6,2,,,,,,,,
6uIFIZQF,,FINISHED,08.03.2025 21:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,1,7.2,7,Attwell S. (Eng),Molineux Stadium (Wolverhampton),31 750,30 738,0.60,1.32,66%,34%,11,12,3,4,1,2,5,5,88%,76%,2,2,,,5,1,3,7,5,7,6,5,0,0,18,16,,,0,1,16,11,,,74%,56%,17%,31%,,,21,9,11,16,62%,56%,,,26,36,6,9,,,,,3,2,,,,,,,,
viJaicSG,,FINISHED,08.03.2025 18:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,1,6.8,7.2,Gillett J. (Aus),Brentford Community Stadium (London),17 250,17 171,0.64,1.32,60%,40%,13,12,3,4,0,2,6,5,86%,76%,2,2,,,4,2,6,6,7,10,6,2,1,0,36,19,,,2,3,5,10,,,75%,65%,19%,25%,,,12,14,10,5,31%,45%,,,33,40,7,5,,,,,3,3,,,,,,,,
nHM7kycT,,FINISHED,08.03.2025 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,2,1,7.2,6.7,Barrott S. (Eng),Amex Stadium (Brighton),31 876,31 584,1.61,0.90,53%,47%,9,6,4,1,3,1,3,7,86%,85%,0,2,,,3,2,2,3,8,6,1,0,0,0,31,13,,,4,1,12,6,,,71%,73%,31%,17%,,,16,13,6,12,61%,41%,,,24,42,14,3,,,,,0,2,,,,,,,1,0
rw5P7ICc,,FINISHED,08.03.2025 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,1,0,7.5,6.8,Hooper S. (Eng),Selhurst Park (London),25 486,25 155,3.42,1.17,55%,45%,19,15,4,8,5,2,5,4,73%,73%,4,3,,,6,4,9,3,14,9,5,6,1,0,25,17,,,0,0,7,8,,,62%,57%,37%,19%,,,26,28,8,7,52%,67%,,,33,30,9,8,,,,,8,3,,,,,,,,
v5bY5dsA,,FINISHED,08.03.2025 16:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,3,1,7.4,6.8,Smith L. (Eng),Anfield (Liverpool),61 276,60 399,4.11,0.31,71%,29%,28,6,7,4,8,1,6,4,91%,77%,2,1,,,13,0,8,2,23,3,5,3,0,0,59,8,,,0,1,9,10,,,82%,48%,30%,20%,,,21,10,10,9,79%,45%,,,10,37,10,9,,,,,3,4,,,,,,,,
W2wDbEZq,,FINISHED,08.03.2025 13:30,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,0,7.2,6.8,Kavanagh C. (Eng),City Ground (Nottingham),30 404,30 252,0.62,0.85,31%,69%,9,14,4,3,0,0,3,2,80%,90%,3,2,,,3,8,2,3,6,6,3,8,1,1,18,25,,,1,1,7,9,,,68%,83%,39%,11%,,,15,17,9,7,56%,67%,,,25,19,4,5,,,,,3,3,,,,,,,,
W4vHttEb,,FINISHED,27.02.2025 21:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,0,7.2,6.5,Taylor A. (Eng),London Stadium (London),62 500,62 455,1.33,0.38,58%,42%,8,10,2,2,3,0,3,3,90%,84%,,,,,3,3,3,5,7,5,1,5,0,0,20,9,,,1,0,6,12,,,86%,70%,24%,17%,,,17,16,12,6,67%,44%,,,23,26,8,8,,,,,2,0,,,,,,,,
ABRreuTi,,FINISHED,26.02.2025 21:15,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,2,0,7.4,6.2,Attwell S. (Eng),Anfield (Liverpool),61 276,60 374,1.56,0.21,62%,38%,12,3,3,0,1,1,4,2,89%,84%,0,1,,,5,2,4,1,9,2,3,1,0,0,29,16,,,0,1,11,12,,,77%,77%,0%,7%,,,20,18,12,11,61%,62%,,,25,20,9,6,,,,,0,1,,,,,,,,
IcrtuTxf,,FINISHED,26.02.2025 20:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,1,7,7.1,Hooper S. (Eng),Brentford Community Stadium (London),17 250,17 082,1.49,1.37,52%,48%,12,14,3,4,2,3,2,5,84%,83%,2,1,,,6,8,3,2,8,7,4,7,1,0,29,17,,,1,0,6,3,,,70%,71%,20%,19%,,,21,23,3,6,69%,53%,,,24,34,9,4,,,,,3,2,,,,,,,1,1
IyVjgJc4,,FINISHED,26.02.2025 20:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,3,2,6.8,6.5,England D. (Eng),Old Trafford (Manchester),75 635,73 827,0.72,1.42,44%,56%,10,12,6,3,2,1,5,6,82%,86%,4,4,,,1,4,3,5,8,5,2,7,0,0,23,19,,,0,2,16,9,,,62%,76%,29%,13%,,,15,9,9,16,56%,60%,,,24,22,5,10,,,,,1,3,,,,,1,0,1,0
nwzcyoxJ,,FINISHED,26.02.2025 20:30,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,0,7,7.1,Madley A. (Eng),City Ground (Nottingham),30 404,30 200,0.37,0.97,35%,65%,6,13,2,1,1,2,3,11,74%,87%,1,1,,,1,3,3,9,4,8,2,5,0,1,16,30,,,1,2,17,10,,,63%,81%,22%,22%,,,16,9,10,17,56%,50%,,,30,23,8,6,,,,,1,2,,,,,,,,
Akj8r2qn,,FINISHED,26.02.2025 20:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,1,6.8,7.2,Gillett J. (Aus),Tottenham Hotspur Stadium (London),62 850,60 820,1.12,2.09,55%,45%,10,12,6,5,2,4,8,3,88%,88%,3,0,,,2,2,2,5,10,8,0,4,0,0,25,27,,,0,2,14,12,,,71%,85%,47%,17%,,,19,18,12,14,60%,61%,,,15,18,6,10,,,,,4,6,,,,,,,,
WSM3Xyyo,,FINISHED,25.02.2025 21:15,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,4,0,7.7,6.1,Bramall T. (Eng),Stamford Bridge (London),40 341,39 485,2.56,0.72,60%,40%,19,7,10,2,7,2,4,2,91%,84%,1,2,,,7,2,2,3,13,5,6,2,0,0,39,12,,,2,0,9,6,,,87%,65%,45%,40%,,,15,13,6,9,53%,69%,,,15,13,7,9,,,,,2,6,,,,,,,2,0
jBtlw776,,FINISHED,25.02.2025 20:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,2,1,7.2,6.9,Oliver M. (Eng),Amex Stadium (Brighton),31 876,31 138,2.33,1.48,43%,57%,11,19,4,5,5,2,1,9,72%,79%,2,1,,,4,7,3,7,7,12,4,7,1,0,26,41,,,0,3,14,12,,,61%,67%,38%,36%,,,28,18,12,14,62%,52%,,,33,26,6,10,,,,,4,2,,,,,,,,
zcyYxbDN,,FINISHED,25.02.2025 20:30,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,4,1,7.2,6.4,Barrott S. (Eng),Selhurst Park (London),25 486,24 712,3.82,0.33,36%,64%,19,6,6,2,6,2,3,8,73%,86%,3,1,,,8,3,5,1,15,6,4,0,0,1,30,19,,,7,7,10,19,,,59%,68%,33%,31%,,,13,20,19,10,69%,50%,,,24,14,9,9,,,,,1,2,,,,,,,,
vVsPvKrB,,FINISHED,25.02.2025 20:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,2,6.7,7.4,Bankes P. (Eng),Molineux Stadium (Wolverhampton),31 750,28 708,1.22,1.84,60%,40%,18,11,5,5,0,3,7,4,88%,85%,1,3,,,7,3,6,3,11,10,7,1,0,0,24,15,,,1,0,15,8,,,74%,74%,21%,33%,,,21,8,8,15,60%,85%,,,10,40,5,5,,,,,3,4,,,,,,,,
pjBFO7hD,,FINISHED,23.02.2025 17:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,2,6.6,7.3,Taylor A. (Eng),Etihad Stadium (Manchester),55 097,52 803,0.63,0.71,66%,34%,16,8,5,4,0,1,7,5,91%,81%,,,,,3,2,8,2,6,6,10,2,0,0,40,28,,,2,4,10,3,,,84%,64%,17%,29%,,,20,6,3,10,20%,61%,,,17,34,4,5,,,,,2,5,,,,,,,,
Qol2nBpK,,FINISHED,23.02.2025 15:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,4,3,7.2,6.4,Gillett J. (Aus),St. James' Park (Newcastle),52 305,52 223,3.05,2.18,57%,43%,13,17,5,5,4,3,7,6,81%,73%,1,4,,,3,5,5,7,13,10,0,7,1,0,34,26,,,1,0,13,11,,,67%,64%,17%,40%,,,22,19,11,13,65%,70%,,,38,26,10,2,,,,,2,1,,,,,,,,
OMsYBU87,,FINISHED,22.02.2025 18:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,1,7.1,6.6,Oliver M. (Eng),Villa Park (Birmingham),42 789,42 423,2.56,2.12,52%,48%,12,15,6,7,3,2,2,3,87%,88%,1,3,,,3,5,3,3,10,10,2,5,0,0,33,25,,,1,1,16,15,,,74%,78%,23%,25%,,,14,13,15,16,53%,44%,,,17,25,6,7,,,,,6,4,,,,,,,,
27gPDjve,,FINISHED,22.02.2025 16:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,0,1,6.6,7.3,Pawson C. (Eng),Emirates Stadium (London),60 704,60 262,1.23,1.20,68%,32%,20,5,2,2,1,1,2,0,89%,78%,1,3,,,8,3,10,0,14,5,6,0,0,0,42,8,,,3,2,15,15,,,84%,64%,23%,38%,,,16,11,15,15,45%,33%,,,6,44,6,14,,,,,1,2,,,,,1,0,0,1
fsjHFC9r,,FINISHED,22.02.2025 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,0,1,6.5,7.4,Salisbury M. (Eng),Vitality Stadium (Bournemouth),11 307,11 206,0.63,1.97,45%,55%,8,13,3,5,1,3,6,7,77%,80%,3,3,,,2,5,3,3,6,8,2,5,0,1,23,15,,,1,1,9,17,,,64%,66%,12%,13%,,,23,16,17,9,46%,50%,,,27,40,11,7,,,,,4,3,,,,,1,0,,
pSSSXBVQ,,FINISHED,22.02.2025 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,0,2,6.4,7.2,Jones R. (Eng),Craven Cottage (London),29 589,26 777,0.23,1.22,62%,38%,10,10,0,5,0,2,7,7,83%,76%,1,3,,,5,3,5,2,4,7,6,3,0,0,22,16,,,0,3,7,10,,,70%,53%,19%,20%,,,17,13,10,7,40%,46%,,,17,32,8,9,,,,,3,0,,,,,,,,
